Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
evh-wolfgang-wg-standard-baked-maple-fingerboard-neon-orange-electric-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/oBIAAOSwyJxghsYt/s-l500.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,
roland-dj-controller-dj-505-aira-serato-for-dj-audio-equipment-2-channel-4-decks,Roland DJ controller DJ-505 AIRA Serato For DJ Audio equipment 2 channel 4 decks,Roland DJ controller DJ-505 AIRA Serato For DJ Audio equipment 2 channel 4 decks description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,673.7,673.7,TRUE,TRUE,,https://i.ebayimg.com/images/g/T3YAAOSwQRNjhvhA/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
roland-dj-controller-dj-505-aira-serato-for-dj-audio-equipment-2-channel-4-decks,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/N3UAAOSwSIVjhvhC/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
roland-dj-controller-dj-505-aira-serato-for-dj-audio-equipment-2-channel-4-decks,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/r8UAAOSwvm1jhvhE/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
roland-dj-controller-dj-505-aira-serato-for-dj-audio-equipment-2-channel-4-decks,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/y18AAOSwBdNjhvhJ/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
roland-dj-controller-dj-505-aira-serato-for-dj-audio-equipment-2-channel-4-decks,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/xtcAAOSwgZtjhvhL/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
roland-dj-controller-dj-505-aira-serato-for-dj-audio-equipment-2-channel-4-decks,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/8X8AAOSw7idjhvhO/s-l500.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
roland-dj-controller-dj-505-aira-serato-for-dj-audio-equipment-2-channel-4-decks,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/1vUAAOSw1gljhvhQ/s-l500.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
roland-dj-controller-dj-505-aira-serato-for-dj-audio-equipment-2-channel-4-decks,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/58MAAOSwxEFjhvhT/s-l500.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
roland-dj-controller-dj-505-aira-serato-for-dj-audio-equipment-2-channel-4-decks,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/9-gAAOSwKzdjhvhV/s-l500.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
roland-dj-controller-dj-505-aira-serato-for-dj-audio-equipment-2-channel-4-decks,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/t4wAAOSwamtjhvhX/s-l500.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,
roland-dj-controller-dj-505-aira-serato-for-dj-audio-equipment-2-channel-4-decks,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/6oEAAOSw9ZhjhvhZ/s-l500.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,
ibanez-prestige-az2402-with-hard-case,Ibanez Prestige AZ2402 with hard case,Ibanez Prestige AZ2402 with hard case description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,1793.95,1793.95,TRUE,TRUE,,https://i.ebayimg.com/images/g/wAEAAOSw7CRjCCnY/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
ibanez-prestige-az2402-with-hard-case,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/nq0AAOSwhKRjCCnU/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
ibanez-prestige-az2402-with-hard-case,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/sZUAAOSw4MdjCCnU/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
ibanez-prestige-az2402-with-hard-case,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/JQEAAOSwH2ljCCnX/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
ibanez-prestige-az2402-with-hard-case,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/1q0AAOSwqkNjCCnS/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
ibanez-prestige-az2402-with-hard-case,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/HEIAAOSwJ~NjCCnT/s-l500.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
ibanez-prestige-az2402-with-hard-case,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/-64AAOSwOd5jCCnV/s-l500.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
ibanez-prestige-az2402-with-hard-case,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/uMcAAOSwwfBjCCnW/s-l500.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
ibanez-prestige-az2402-with-hard-case,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/4AEAAOSwSehjCCnW/s-l500.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
edwards-electric-bass-e-albion-larc-en-ciel-tetsuya-signature-model-pearl-white,Edwards Electric Bass E-Albion L'Arc-en-Ciel TETSUYA Signature Model Pearl White,Edwards Electric Bass E-Albion L'Arc-en-Ciel TETSUYA Signature Model Pearl White description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,1504.96,1504.96,TRUE,TRUE,,https://i.ebayimg.com/images/g/JOkAAOSwESVjfDaz/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
fender-made-in-hybrid-ii-jazz-bass-v-modena-red,Fender Made in Hybrid II Jazz Bass V Modena Red,Fender Made in Hybrid II Jazz Bass V Modena Red description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,838.48,838.48,TRUE,TRUE,,https://i.ebayimg.com/images/g/eqMAAOSwYx5jZzmy/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
fender-made-in-hybrid-ii-jazz-bass-v-modena-red,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/t~wAAOSwIQRjZzmx/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
fender-made-in-hybrid-ii-jazz-bass-v-modena-red,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/fj8AAOSwh6tjZzmz/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
fender-made-in-hybrid-ii-jazz-bass-v-modena-red,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/tqUAAOSwucljZzmy/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
fender-made-in-hybrid-ii-jazz-bass-v-modena-red,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/g4gAAOSw19xjZzmy/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
fender-made-in-hybrid-ii-jazz-bass-v-modena-red,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/p1sAAOSwPfpjZzmy/s-l500.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
yamaha-slg200s-crb-silent-acoustic-guitar-steel-strings-crimson-red-burst,YAMAHA SLG200S CRB Silent Acoustic Guitar Steel strings Crimson Red Burst,YAMAHA SLG200S CRB Silent Acoustic Guitar Steel strings Crimson Red Burst description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,557.89,557.89,TRUE,TRUE,,https://i.ebayimg.com/images/g/xS4AAOSwwRJjfLkZ/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
yamaha-slg200s-crb-silent-acoustic-guitar-steel-strings-crimson-red-burst,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/qoEAAOSwJIJjfLka/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
fender-made-traditional-orignal-50s-precision-bass-butterscotch-blonde,Fender Made Traditional Orignal 50s Precision Bass Butterscotch Blonde,Fender Made Traditional Orignal 50s Precision Bass Butterscotch Blonde description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,889.06,889.06,TRUE,TRUE,,https://i.ebayimg.com/images/g/wFYAAOSwYUxgfsjw/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
fender-made-traditional-orignal-50s-precision-bass-butterscotch-blonde,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/sCcAAOSw9Nlgfsjx/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
fender-made-traditional-orignal-50s-precision-bass-butterscotch-blonde,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/9awAAOSwgYBgfsjz/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
fender-made-traditional-orignal-50s-precision-bass-butterscotch-blonde,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/ar8AAOSwDv5gfsj0/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
fender-made-traditional-orignal-50s-precision-bass-butterscotch-blonde,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/zXYAAOSwX1Vgfsj1/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
fender-made-traditional-orignal-50s-precision-bass-butterscotch-blonde,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/1v0AAOSwmGtgfsj2/s-l500.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
fender-made-traditional-orignal-50s-precision-bass-butterscotch-blonde,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/2TgAAOSwMvxgfsj3/s-l500.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
fender-made-traditional-orignal-50s-precision-bass-butterscotch-blonde,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/J9AAAOSwK-Fgfsj4/s-l500.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
fender-made-traditional-orignal-50s-precision-bass-butterscotch-blonde,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/bskAAOSwHgVgfsj6/s-l500.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
fender-made-traditional-orignal-50s-precision-bass-butterscotch-blonde,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/NIAAAOSwNllgfsj7/s-l500.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,
fender-made-traditional-orignal-50s-precision-bass-butterscotch-blonde,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/bsQAAOSwMMdgfsj8/s-l500.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,
fender-made-traditional-orignal-50s-precision-bass-butterscotch-blonde,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/k-wAAOSwQTJgfsj-/s-l500.jpg,12,,,,,,,,,,,,,,,,,,,,,,,,
epiphone-masterbilt-j-200-aged-antique-natural-gloss-acoustic-guitar,Epiphone Masterbilt J-200 Aged Antique Natural Gloss Acoustic guitar,Epiphone Masterbilt J-200 Aged Antique Natural Gloss Acoustic guitar description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,1357.82,1357.82,TRUE,TRUE,,https://i.ebayimg.com/images/g/CbwAAOSwuethu~~q/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
epiphone-masterbilt-j-200-aged-antique-natural-gloss-acoustic-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/WFIAAOSwfqphu~~u/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
epiphone-masterbilt-j-200-aged-antique-natural-gloss-acoustic-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/H8AAAOSwOnFhu~~y/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
epiphone-masterbilt-j-200-aged-antique-natural-gloss-acoustic-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/TBAAAOSw2ZBhu~~x/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
fender-traditional-60s-jaguar-3-color-sunburst-electrric-guitar--with-gig-bag,Fender Traditional 60s Jaguar 3-Color Sunburst electrric guitar  with gig bag,Fender Traditional 60s Jaguar 3-Color Sunburst electrric guitar  with gig bag description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,1023.94,1023.94,TRUE,TRUE,,https://i.ebayimg.com/images/g/vlEAAOSwAiRiek0L/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
fender-traditional-60s-jaguar-3-color-sunburst-electrric-guitar--with-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/FzcAAOSwjzdiek0M/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
fender-traditional-60s-jaguar-3-color-sunburst-electrric-guitar--with-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/t6YAAOSwVLdiek0O/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
fender-traditional-60s-jaguar-3-color-sunburst-electrric-guitar--with-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/Ip8AAOSwN8Fiek0P/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
fender-traditional-60s-jaguar-3-color-sunburst-electrric-guitar--with-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/NmoAAOSwH8xiek0R/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
fender-traditional-60s-jaguar-3-color-sunburst-electrric-guitar--with-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/AlcAAOSwWLBiek0S/s-l500.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
fender-traditional-60s-jaguar-3-color-sunburst-electrric-guitar--with-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/JnsAAOSwepdiek0T/s-l500.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
fender-traditional-60s-jaguar-3-color-sunburst-electrric-guitar--with-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/wQsAAOSwWSBiek0V/s-l500.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
fender-traditional-60s-jaguar-3-color-sunburst-electrric-guitar--with-gig-bag,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/mzYAAOSw47hiek0X/s-l500.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
pioneer-interface2-audio-interface-with-rekordbox-dj-and-dvs-,Pioneer INTERFACE2 Audio Interface with rekordbox dj and dvs ,Pioneer INTERFACE2 Audio Interface with rekordbox dj and dvs  description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,404.95,404.95,TRUE,TRUE,,https://i.ebayimg.com/images/g/jDgAAOSwWfBjLTJ9/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
pioneer-interface2-audio-interface-with-rekordbox-dj-and-dvs-,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/5a0AAOSw~YtjLTJ6/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
pioneer-interface2-audio-interface-with-rekordbox-dj-and-dvs-,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/pnEAAOSwhWFjLTJ4/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
esp-bang-dream-morfonica-bottom-bump-pj-nanami-hiromachi-nanafuka-model-bass,ESP BanG Dream! Morfonica BOTTOM BUMP PJ NANAMI Hiromachi Nanafuka Model Bass,ESP BanG Dream! Morfonica BOTTOM BUMP PJ NANAMI Hiromachi Nanafuka Model Bass description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,718.37,718.37,TRUE,TRUE,,https://i.ebayimg.com/images/g/bpAAAOSwWgZitViy/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
esp-bang-dream-morfonica-bottom-bump-pj-nanami-hiromachi-nanafuka-model-bass,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/Y4wAAOSwLHpitVi0/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
esp-bang-dream-morfonica-bottom-bump-pj-nanami-hiromachi-nanafuka-model-bass,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/uycAAOSwGkZitVi1/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
esp-bang-dream-morfonica-bottom-bump-pj-nanami-hiromachi-nanafuka-model-bass,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/7NgAAOSwIetitVi3/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
esp-bang-dream-morfonica-bottom-bump-pj-nanami-hiromachi-nanafuka-model-bass,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/dvcAAOSwQp1itVi4/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
esp-bang-dream-morfonica-bottom-bump-pj-nanami-hiromachi-nanafuka-model-bass,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/EzEAAOSwJZJitVi5/s-l500.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
fender-junior-collection-jazz-bass-3-color-sunburst-bass-guitar,Fender Junior Collection Jazz Bass 3-Color Sunburst bass guitar,Fender Junior Collection Jazz Bass 3-Color Sunburst bass guitar description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,1085.65,1085.65,TRUE,TRUE,,https://i.ebayimg.com/images/g/zxsAAOSwDz9ighGm/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
fender-junior-collection-jazz-bass-3-color-sunburst-bass-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/zxMAAOSwDz9ighGj/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
fender-junior-collection-jazz-bass-3-color-sunburst-bass-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/ejIAAOSwbRFighGp/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
fender-junior-collection-jazz-bass-3-color-sunburst-bass-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/m84AAOSwBAhighGr/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
fender-junior-collection-jazz-bass-3-color-sunburst-bass-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/pF8AAOSwqRRighGu/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
fender-junior-collection-jazz-bass-3-color-sunburst-bass-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/3ckAAOSwudxighGw/s-l500.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
fender-junior-collection-jazz-bass-3-color-sunburst-bass-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/1PIAAOSwJDZighGy/s-l500.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
fender-junior-collection-jazz-bass-3-color-sunburst-bass-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/GnMAAOSwR9FighG1/s-l500.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
fender-junior-collection-jazz-bass-3-color-sunburst-bass-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/lvAAAOSwqMtighG4/s-l500.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
yamaha-black-attitude-limited-3-billy-sheehan-signature-bass,Yamaha Black Attitude Limited 3 Billy Sheehan Signature Bass,Yamaha Black Attitude Limited 3 Billy Sheehan Signature Bass description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,3149.89,3149.89,TRUE,TRUE,,https://i.ebayimg.com/images/g/81sAAOSwlmJjbgmR/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
schecter-ad-sl-st8-hsn-8-strings-electric-bass-guitar,SCHECTER AD-SL-ST8 HSN 8 strings electric bass guitar,SCHECTER AD-SL-ST8 HSN 8 strings electric bass guitar description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,1522,1522,TRUE,TRUE,,https://i.ebayimg.com/images/g/gcAAAOSwp5xjKTzU/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
schecter-ad-sl-st8-hsn-8-strings-electric-bass-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/mc8AAOSw3aBjKTza/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
schecter-ad-sl-st8-hsn-8-strings-electric-bass-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/kmwAAOSwUbpjKTzV/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
schecter-ad-sl-st8-hsn-8-strings-electric-bass-guitar,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/2ucAAOSw7eRjKTzb/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
pioneer-dj-dedicated-performance-dj-controller-rekcordbox-equipment-ddj-800-psl,Pioneer DJ dedicated performance DJ controller rekcordbox equipment DDJ-800 PSL,Pioneer DJ dedicated performance DJ controller rekcordbox equipment DDJ-800 PSL description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,1038.72,1038.72,TRUE,TRUE,,https://i.ebayimg.com/images/g/pyAAAOSwpo5gqdvm/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
pioneer-dj-dedicated-performance-dj-controller-rekcordbox-equipment-ddj-800-psl,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/JfIAAOSwSrRgqdvn/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
pioneer-dj-dedicated-performance-dj-controller-rekcordbox-equipment-ddj-800-psl,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/MtgAAOSwfgZgqdvn/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
pioneer-dj-dedicated-performance-dj-controller-rekcordbox-equipment-ddj-800-psl,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/JXAAAOSwDdBgqdvo/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
pioneer-dj-dedicated-performance-dj-controller-rekcordbox-equipment-ddj-800-psl,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/T6YAAOSwYV1gqdvo/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
ibanez-bass-workshop-multi-scale-6-string-bass-brown-topaz-burst-srms806,Ibanez Bass Workshop Multi Scale 6-String Bass Brown Topaz Burst SRMS806,Ibanez Bass Workshop Multi Scale 6-String Bass Brown Topaz Burst SRMS806 description,,,,,TRUE,Title,Default Title,,,,,,0,shopify,1,deny,manual,932.72,932.72,TRUE,TRUE,,https://i.ebayimg.com/images/g/lVsAAOSwUwxjPoZh/s-l500.jpg,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
ibanez-bass-workshop-multi-scale-6-string-bass-brown-topaz-burst-srms806,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/M4kAAOSwrsZjPoZg/s-l500.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,
ibanez-bass-workshop-multi-scale-6-string-bass-brown-topaz-burst-srms806,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/Xs8AAOSw4uFjPoZh/s-l500.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,
ibanez-bass-workshop-multi-scale-6-string-bass-brown-topaz-burst-srms806,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/fhoAAOSw2WZjPoZh/s-l500.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,
ibanez-bass-workshop-multi-scale-6-string-bass-brown-topaz-burst-srms806,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/0Q0AAOSwD9tjPoZh/s-l500.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,
ibanez-bass-workshop-multi-scale-6-string-bass-brown-topaz-burst-srms806,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/nAAAAOSwV15jPoZh/s-l500.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,
ibanez-bass-workshop-multi-scale-6-string-bass-brown-topaz-burst-srms806,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/GusAAOSwx~FjPoZi/s-l500.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,
ibanez-bass-workshop-multi-scale-6-string-bass-brown-topaz-burst-srms806,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/7LgAAOSwQepjPoZh/s-l500.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,
ibanez-bass-workshop-multi-scale-6-string-bass-brown-topaz-burst-srms806,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/K7AAAOSwIEJjPoZh/s-l500.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,
ibanez-bass-workshop-multi-scale-6-string-bass-brown-topaz-burst-srms806,,,,,,,,,,,,,,,,,,,,,,,,,https://i.ebayimg.com/images/g/exgAAOSwvRljPoZi/s-l500.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,
